"Review" "Review_rating"
"I was waiting to get this car in Coimbatore, at last, I went to Chennai and got it is really wonderful. I request everyone to get MG Hector I heard that the branch has been open in Coimbatore, before I had XUV car but MG Hector is a very good experience, so once if you try this car you will not get any other car I Love MG Hector.
Read More" 5
"The MG Hector wow what a car, almost all features under one roof that's how we welcome the technology in 2019 I believe the build body of the car, as well as the interiors, are speechless, Of course, the price range I guess no car company or segment is offering all those features which are in Hector.
Read More" 5
"I bought sharp at diesel and it is very satisfying to buy this car right now or you will regret it buy it now mg Hector is a nice car and it is the only car that is bigger than Audi q5 You should buy it and even lower models are very satisfying. I have an Audi a4 30tfsi 2017 model And it is smaller than MG Hector top model.
Read More" 5
"Amazing piece of a machine, superb control & handling, gadget freak car, loaded with maximum features.
" 4
"I love this car. This car is mindblowing. I like the features of this car.
" 5
"Excellent car at a low price, it also has many features. It is for everyone who will buy this car and enjoy the trips and long June.
" 5
"MG Hector is a budget-friendly car, Very wide range of functions and nice experience with Voice Commands. Hoping for the best advancement in this brand with respect to time.
Read More" 4
"One of my family friends has been using this car for 2 months. We have gone for a trip to Belgaum using this car after he bought it. In my opinion, this is the best car suitable for Indian roads and one of the best SUV'S I have ever driven. Its features are awesome and some of its possibilities of headrest, device connectivity is very good. Good gr...Read More" 5
"Excellent car with tech-packed, a good car for the Indian market and attraction grabbing exterior and interior.
" 5
"Good mg assistant, nice gear quality, comfortable seats, nice sky roof, big space for the bottle and another thing, and the look is awesome.
" 5
"Starting with the most impressive powertrain in the MG Hector, the petrol hybrid. Despite its capacity, the motor shows a likable eagerness to build speed. It's a torquey engine and doesn't seem underpowered even if you stick it in a higher gear than necessary.
Read More" 5
"When we first experienced the Hector on the hills of Coimbatore, we knew it had the makings of a winner. No doubt, the distinctive design, exhaustive features list and a hugely spacious cabin are all strong factors in the success of an SUV, but that brief drive was just a sampler and didn't include the petrol-automatic variant. This variant is the ...Read More" 5
"It has more and good features in comparison to other cars in this range. MG hector is capable to stand in front of BMW, MERCEDES, etc.
" 5
"The infotainment system is great and is a big size SUV. This feature-loaded car is giving competition to other cars.
" 5
"An extremely comfortable contribution to the automobile industry with a dominant road presence and contains very strong suspension so as to give you with utmost comfort irrespective of the length and breadth of the journey.
Read More" 5
"It is a complete car with all new facilities, MG Hector's body is very good and its performance is excellent. It is very advance according to the era. It has very good features inside it which are not above the other car in this range moreover its price is right.
